time,cart_pos,pend_pos,cart_vel,pend_vel,force
2.821150302886962891e+00,-6.046031249999999496e-02,4.936350175415993746e+00,8.053675377447286343e-02,-5.903509278000122151e+00,6.000000000000000000e+00
2.841158628463745117e+00,-5.673828124999999445e-02,4.804427827657828054e+00,1.860241245933675902e-01,-6.593372706372247372e+00,6.000000000000000000e+00
2.861166954040527344e+00,-5.086019531249999504e-02,4.655631691232921199e+00,2.937820016444036564e-01,-7.436711075791905934e+00,6.000000000000000000e+00
2.881175041198730469e+00,-4.280335937499999549e-02,4.488427785353385602e+00,4.026789704480457366e-01,-8.356816149263103455e+00,6.000000000000000000e+00
2.901183366775512695e+00,-3.238621093749999291e-02,4.304350090807108842e+00,5.206406901729008219e-01,-9.200054939124019171e+00,-6.000000000000000000e+00
2.921191692352294922e+00,-2.181019531249999560e-02,4.106466569169861636e+00,5.285807442713980064e-01,-9.890059059558305776e+00,-6.000000000000000000e+00
2.941199302673339844e+00,-1.316328124999999877e-02,3.897845182017414256e+00,4.321812512214303070e-01,-1.042710167805546639e+01,-6.000000000000000000e+00
2.961207389831542969e+00,-6.445468749999998942e-03,3.683087871713424555e+00,3.357548598665395789e-01,-1.073352532932870851e+01,-6.000000000000000000e+00
2.981216907501220703e+00,-1.929101562499999827e-03,3.468330561409434853e+00,2.257109472630650371e-01,-1.073275797294360778e+01,-6.000000000000000000e+00
3.001224040985107422e+00,2.723437499999999622e-04,3.258175193469101671e+00,1.100330196863529980e-01,-1.050402188347408305e+01,-6.000000000000000000e+00
3.021232366561889648e+00,4.539062499999999369e-05,3.057223710256082860e+00,-1.134293442642485099e-02,-1.004339330854372214e+01,-6.000000000000000000e+00
3.041239976882934570e+00,-2.314921874999999706e-03,2.865476111770377532e+00,-1.179707352415452909e-01,-9.583733159977452232e+00,-6.000000000000000000e+00
3.061248540878295898e+00,-6.831289062499999037e-03,2.690602301951414699e+00,-2.257217053931030726e-01,-8.739948047221409055e+00,-6.000000000000000000e+00
3.081256389617919922e+00,-1.352640624999999763e-02,2.531068300011307670e+00,-3.346245403305567745e-01,-7.973570972883360142e+00,-6.000000000000000000e+00
3.101264715194702148e+00,-2.244566406249999535e-02,2.388408086737943137e+00,-4.457773229584965913e-01,-7.130042577821116723e+00,-6.000000000000000000e+00
3.121272802352905273e+00,-3.340749999999999276e-02,2.265689623707092260e+00,-5.478702612011437934e-01,-6.133443045330671417e+00,-6.000000000000000000e+00
3.141280889511108398e+00,-4.627574218749999635e-02,2.161378930130868348e+00,-6.431520457578647765e-01,-5.213426588531103967e+00,-6.000000000000000000e+00
3.161289215087890625e+00,-6.093691406249999304e-02,2.075476006009272290e+00,-7.327535639470452722e-01,-4.293358971591220374e+00,-6.000000000000000000e+00
3.181297063827514648e+00,-7.639242187499999115e-02,2.012582793705961492e+00,-7.724722439495226300e-01,-3.143427018155908748e+00,-6.000000000000000000e+00
3.201305627822875977e+00,-9.411746093749998043e-02,1.963495408493620697e+00,-8.858726226734343623e-01,-2.453318750097255307e+00,-6.000000000000000000e+00
3.221313714981079102e+00,-1.133176953124999803e-01,1.932815792735907978e+00,-9.596236873212583562e-01,-1.533360761332667854e+00,-6.000000000000000000e+00
3.241321325302124023e+00,-1.335846093749999686e-01,1.919009965644937088e+00,-1.012960255487499017e+00,-6.900287875183818143e-01,-6.000000000000000000e+00
3.261330127716064453e+00,-1.548501171874999693e-01,1.925145888796479632e+00,-1.062807626991408849e+00,3.066611896405931348e-01,-6.000000000000000000e+00
3.281338214874267578e+00,-1.766830078124999870e-01,1.948155600614764227e+00,-1.091203294566254423e+00,1.150020570999503722e+00,-6.000000000000000000e+00
3.301346540451049805e+00,-1.993556249999999808e-01,1.986505120311905292e+00,-1.133159149199842508e+00,1.916678112317507621e+00,-6.000000000000000000e+00
3.321354150772094727e+00,-2.226637109374999812e-01,2.041728428675788187e+00,-1.164961010510260131e+00,2.760115150073493950e+00,-6.000000000000000000e+00
3.341362714767456055e+00,-2.465845703124999733e-01,2.115359506494299158e+00,-1.195531042634827124e+00,3.679978125145871637e+00,-6.000000000000000000e+00
3.361371040344238281e+00,-2.708685546874999850e-01,2.204330392191666377e+00,-1.213693983627459838e+00,4.446693220576615424e+00,-6.000000000000000000e+00
3.381378650665283203e+00,-2.956745312499999834e-01,2.307107104980004486e+00,-1.239827054028932896e+00,5.136880973747916634e+00,-6.000000000000000000e+00
3.401386976242065430e+00,-3.210024999999999684e-01,2.425223625647198844e+00,-1.265871481989012670e+00,5.903368585937917246e+00,-6.000000000000000000e+00
3.421395063400268555e+00,-3.464893359374999759e-01,2.554078011829592487e+00,-1.273826714966635354e+00,6.440115197597216401e+00,-6.000000000000000000e+00
3.441403150558471680e+00,-3.716357421874999512e-01,2.693670263527185860e+00,-1.256812110581504882e+00,6.976791464063663462e+00,-6.000000000000000000e+00
3.461415767669677734e+00,-3.954885156249999256e-01,2.833262515224779232e+00,-1.191886763483004152e+00,6.975212233457900091e+00,-6.000000000000000000e+00
3.481419801712036133e+00,-4.183653906249999443e-01,2.975922728498143766e+00,-1.143613080819518624e+00,7.131572210449280469e+00,-6.000000000000000000e+00
3.501427650451660156e+00,-4.370890234374999461e-01,3.101709153104766248e+00,-9.358143924498624200e-01,6.286854036311861904e+00,-6.000000000000000000e+00
3.521435976028442383e+00,-4.502749999999999253e-01,3.204485865893104357e+00,-6.590244901752828621e-01,5.136697341010923346e+00,-6.000000000000000000e+00
3.541444063186645508e+00,-4.599658984374999093e-01,3.288854809226814613e+00,-4.843490714966626753e-01,4.216742093664850977e+00,-6.000000000000000000e+00
3.561452150344848633e+00,-4.676142187499999214e-01,3.356349963893782817e+00,-3.822614451858919460e-01,3.373393674931880248e+00,-6.000000000000000000e+00
3.581460237503051758e+00,-4.734923046874999208e-01,3.408505310681894773e+00,-2.937855023832220969e-01,2.606713294265551983e+00,-6.000000000000000000e+00
3.601468324661254883e+00,-4.779405859374999399e-01,3.443786868803264234e+00,-2.223241639656825530e-01,1.763364875532559717e+00,-6.000000000000000000e+00
3.621476888656616211e+00,-4.812087109374999505e-01,3.468330561409434853e+00,-1.633363094301857055e-01,1.226659375048638756e+00,-6.000000000000000000e+00
3.641484737396240234e+00,-4.828200781249999407e-01,3.491340273227719226e+00,-8.053675377447251649e-02,1.150034274935085143e+00,-6.000000000000000000e+00
3.661492824554443359e+00,-4.832285937499999351e-01,3.508214061894461278e+00,-2.041752526215415142e-02,8.433484187329700621e-01,-6.000000000000000000e+00
3.681500911712646484e+00,-4.824796484374999084e-01,3.520485908197546365e+00,3.743212964728446362e-02,6.133443045330672083e-01,-6.000000000000000000e+00
